Time [s],Packet ID,MOSI,MISO
0.0510797300,6,0x1C00,0x0000
0.0510841700,6,0x1C00,0x0000
0.0510886200,6,0x1C00,0x0000
0.0510930600,6,0x1C00,0x0000
0.0510975100,6,0x1C00,0x0000
0.0511019500,6,0x1C00,0x0000
0.0511064000,6,0x1C00,0x0000
0.0511108400,6,0x1C00,0x0000
0.0511152900,6,0x1C00,0x0000
0.0511197300,6,0x1C00,0x0000
0.0511241800,6,0x1C00,0x0000
0.0511286200,6,0x1C00,0x0000
0.0511330600,6,0x1C00,0x0000
0.0511375100,6,0x1C00,0x0000
0.0511419500,6,0x1C00,0x0000
0.0511464000,6,0x1C00,0x0000
0.0511508400,6,0x1C00,0x0000
0.0511552900,6,0x1C00,0x0000
0.0511597300,6,0x1C00,0x0000
0.0511641800,6,0x1C00,0x0000
0.0511686200,6,0x1C00,0x0000
0.0511730600,6,0x1C00,0x0000
0.0511775100,6,0x1C00,0x0000
0.0511819500,6,0x1C00,0x0000
0.0511864000,6,0x1C00,0x0000
0.0511908400,6,0x1C00,0x0000
0.0511952900,6,0x1C00,0x0000
0.0511997300,6,0x1C00,0x0000
0.0512041800,6,0x1C00,0x0000
0.0512086200,6,0x1C00,0x0000
0.0512130600,6,0x1C00,0x0000
0.0512175100,6,0x1C00,0x0000
0.0512219500,6,0x1C00,0x0000
0.0512264000,6,0x1C00,0x0000
0.0512308400,6,0x1C00,0x0000
0.0512352900,6,0x1C00,0x0000
0.0512397300,6,0x1C00,0x0000
0.0512441800,6,0x1C00,0x0000
0.0512486200,6,0x1C00,0x0000
0.0512530600,6,0x1C00,0x0000
0.0512575100,6,0x1C00,0x0000
0.0512619500,6,0x1C00,0x0000
0.0512664000,6,0x1C00,0x0000
0.0512708400,6,0x1C00,0x0000
0.0512752900,6,0x1C00,0x0000
0.0512797300,6,0x1C00,0x0000
0.0512841800,6,0x1C00,0x0000
0.0512886200,6,0x1C00,0x0000
0.0512930600,6,0x1C00,0x0000
0.0512975100,6,0x1C00,0x0000
0.0513019500,6,0x1C00,0x0000
0.0513064000,6,0x1C00,0x0000
0.0513108400,6,0x1C00,0x0000
0.0513152900,6,0x1C00,0x0000
0.0513197300,6,0x1C00,0x0000
0.0513241800,6,0x1C00,0x0000
0.0513286200,6,0x1C00,0x0000
0.0513330600,6,0x1C00,0x0000
0.0513375100,6,0x1C00,0x0000
0.0513419500,6,0x1C00,0x0000
0.0513464000,6,0x1C00,0x0000
0.0513508400,6,0x1C00,0x0000
0.0513552900,6,0x1C00,0x0000
0.0513597300,6,0x1C00,0x0000
0.0513641800,6,0x1C00,0x0000
0.0513686200,6,0x1C00,0x0000
0.0513730600,6,0x1C00,0x0000
0.0513775100,6,0x1C00,0x0000
0.0513819500,6,0x1C00,0x0000
0.0513864000,6,0x1C00,0x0000
0.0513908400,6,0x1C00,0x0000
0.0513952900,6,0x1C00,0x0000
0.0513997300,6,0x1C00,0x0000
0.0514041800,6,0x1C00,0x0000
0.0514086200,6,0x1C00,0x0000
0.0514130600,6,0x1C00,0x0000
0.0514175100,6,0x1C00,0x0000
